tier	why	phrase	address
1	sentence_lower	vitalik buterin came up with the "maximalist" epithet.	1M2eHgrvJi4mXA4vxvSogEwFQnvqQxddWb
1	sentence_lower	vitalik buterin came up with the "maximalist" epithet.	1AswB6dJNpofFTGwKXoUbXTidEyWvjAGyb
1	sentence_lower	now he's slinging proof of stake at the methereum lab.	1EYfFnvjKicajkoHNDmBLs2UZQmhhsFbND
1	sentence_lower	now he's slinging proof of stake at the methereum lab.	1AEW8gGnwbe2AYKPYze9wrDS42eNkpzk3H
1	sentence_lower	don't fall for shitcoinery.	1BKMEPRLENKtsPuh88mwgn6nrrgsYyCYdV
1	sentence_lower	don't fall for shitcoinery.	1H4feegoRQSDJQhJn5i9jgb5R5P8J7p3ZV
1	sentence_lower	keep your dignity.	12Zik8cj2ENfvbRodXL6p4M8Nf1mKFiTTg
1	sentence_lower	keep your dignity.	1GqLpXZL9F5xCejNw4qUpYTSeSZG26T4YE
1	sentence_lower	go bitcoin toxic maximalist, the layer 1 of the whole satoshi experience.	1DL6Lpk8Ma2zBWM43tfQ6d79AyoQs8st5L
1	sentence_lower	go bitcoin toxic maximalist, the layer 1 of the whole satoshi experience.	1GFvDLycKs5UoYtWWDGCWfKB4PLKTfmDY7
1	sentence_lower	you wouldn't be digging blindly with your bare hands in the muck of bitcoin's rabbit hole if this weren't true.	1QoKLgzGFw6B8TTUPiqzhgMBYzz9bf2it
1	sentence_lower	you wouldn't be digging blindly with your bare hands in the muck of bitcoin's rabbit hole if this weren't true.	126GVKnMoynwhjD3fLcrx82Mw3pkW6t1Bm
1	sentence_lower	anything worth hearing is hard to listen to.	1M7k9dNhb9TxVVFHKC5YiqzVJ1Uf3vvFek
1	sentence_lower	anything worth hearing is hard to listen to.	1B2ggTuDdK6oqNxhMHAywznEPS5yGoxYdk
1	sentence_lower	nice, pleasant words from con men and shitcoiners are easy listening for the gullible and unloved.	13dRnF9rsEU9HWoHHb6YQ8yudqggoK3BCT
1	sentence_lower	nice, pleasant words from con men and shitcoiners are easy listening for the gullible and unloved.	1H8xcwehXtEnRtGcCpTW4eSi6gmUHSLHeb
1	sentence_lower	get some toxicity.	13L8Mk1sYVwvTFgv6n7zPcQF78AjdMfGPa
1	sentence_lower	get some toxicity.	17jVnoJGx7zCh5xV7SXRQ6iptHVJ9yjhBG
1	sentence_lower	get some bitcoin.	15oHjfSpqyGnL3YwR3wf5KTy3WDydrxVzn
1	sentence_lower	get some bitcoin.	1MgmxUWgeKbpcCtuzm1h2AhjAshEC2hVRp
1	sentence_lower	open your heart to bitcoin.	1C4nAdyXp9NW8LyfqWsuxbmMci1TTE6CM7
1	sentence_lower	open your heart to bitcoin.	1CG1yiMDKT9QowQXHmw5BNYEmwNTDW9hjZ
1	sentence_lower	it's the freaking utxo ghetto up in here, y'all.	1HM2h2RgmW3mY4GVHr6SMtddHZgUrreH4Y
1	sentence_lower	it's the freaking utxo ghetto up in here, y'all.	135AGEegBErpWgQmeHMFtxe2sfoUtJGiFa
1	sentence_lower	it's funkier than a whole parallel universe full of nothing but george clinton and james brown clones.	13tCT5xetjMfJ9CAWDwUXouLkRyi1ZPC8p
1	sentence_lower	it's funkier than a whole parallel universe full of nothing but george clinton and james brown clones.	13BSX1VcCi4dtpNaufee9tAeYQGLRtx8cC
1	sentence_lower	it's martin luther nailing the vatican with ultimatums.	12TwzazBHMMruJk43iHxV7AQR5JFqPRR6D
1	sentence_lower	it's martin luther nailing the vatican with ultimatums.	12t9623zSt9b331fhmxi8GNBv5XbiV2oYW
1	sentence_lower	it's the sound of skin being ripped off live central bankers tied to a burning stake.	18HyKdLyidUoHJFXsgFBBgNQbuLkME9vTA
1	sentence_lower	it's the sound of skin being ripped off live central bankers tied to a burning stake.	13pc4rUHQTz6ApRpaPA6DAnaZo4DR6onZh
1	sentence_lower	gotta be this way.	12BrQk6mKx4vPtbuyKGycQhBhHRf6iJXBK
1	sentence_lower	gotta be this way.	1EqbCMafoekpJA2RmWU4Gq1QJf1X81zgjo
1	sentence_lower	forty years of dumb post-1971 fiat money nonsense (and 10 years of watching peter schiff miss buying bitcoin since i sta	17wMh14XYrL7Zmn9UCQ7UxQtYtcPgbNWLD
1	sentence_lower	forty years of dumb post-1971 fiat money nonsense (and 10 years of watching peter schiff miss buying bitcoin since i sta	17adHY5KjJB9AAmdgtPNzdAK2td51kwD9c
1	sentence_lower	the collective unconscious, controlled now by psychotic cats, plays "friends" reruns all day in our heads.	1FBUyGRMrttF73FC8C7eeyHTx7Pe3qwhH7
1	sentence_lower	the collective unconscious, controlled now by psychotic cats, plays "friends" reruns all day in our heads.	1H1BN2znpBoS4nJUjzpfoiDaoAT2dNsyMs
1	sentence_lower	our imaginations and inventiveness have been euthanized by the rancid catnip of fiat money.	1EPWBQTGdxAxyU9Z4UkZkXAVJuNFugp68Z
1	sentence_lower	our imaginations and inventiveness have been euthanized by the rancid catnip of fiat money.	1LWTWvFCGKRphnPDiu98HhAkE2QD7YKmS9
1	sentence_lower	fortunately, bitcoin puts an end to the paper chase manhattan bank money laundering lobotomy.	13wv5X3ufGta5Xtjouo2pe3Wxk6hSfxGmK
1	sentence_lower	fortunately, bitcoin puts an end to the paper chase manhattan bank money laundering lobotomy.	17BPhk17Ksc5Fb784udjBP1Yc4kqKfEZTf
1	sentence_lower	it's a stun gun to the genitals.	1KfrEhCEBQastpvvgXozxGDCXPKdEcATsz
1	sentence_lower	it's a stun gun to the genitals.	178Bv8vpjeiszvoSZHi6dpnrLHLY2WLwKq
1	sentence_lower	a monetary defibrillator to the treasure chest.	1JQgaLAQLfMVMafHPcBKBEHvkaD4um5ujv
1	sentence_lower	a monetary defibrillator to the treasure chest.	1Ewrmh6vdNq4qqnomowsv1Li3tpxy3BhEv
1	sentence_lower	don't believe me?	145SBExNQuV9iSr3pbuosmsVzbBrPWtnUT
1	sentence_lower	don't believe me?	1KjPHQRtrU4ELohugv4ixgDTzKfS44GmTz
1	sentence_lower	have you seen the president of el salvador trolling the international monetary fund (imf) on twitter?	1D4G5AbiiVidWLYDyqBZ5Duv5HTwmbfRDK
1	sentence_lower	have you seen the president of el salvador trolling the international monetary fund (imf) on twitter?	19KUtFLevQnSHTsqV57RXpbVsgAYXLNA9G
1	sentence_lower	he's taunting them, telling them he's "buying the dip." i tweeted president nayib bukele when he announced he was going 	1CdsRVnMvjbT8T2nMWMdZtEZtb3buzUFXN
1	sentence_lower	he's taunting them, telling them he's "buying the dip." i tweeted president nayib bukele when he announced he was going 	1M4huSkwq241EhVJ8d3wcUKZTpK29TudMf
1	sentence_lower	i tagged mike novogratz in the tweet, figuring he could sell a bunch to his wall street crony pals, but so far he hasn't	1PSPT8nHbCCLPqi2jSpH8tPwJyGu76wTwS
1	sentence_lower	i tagged mike novogratz in the tweet, figuring he could sell a bunch to his wall street crony pals, but so far he hasn't	1Es8Ywh9ZQ8y1SUW65oRzN3Di8cmQARWa5
1	sentence_lower	i don't really trust that guy.	142VQmqftayCPbAjnFJ8JrWibpqH6Xvmpz
1	sentence_lower	i don't really trust that guy.	17QY7PMYey2o79speuc9pdbCFTJj8ciVWW
1	sentence_lower	maybe because he's a shitcoiner at heart.	1PfJEuddarSD6371ZYRBUEnAsXQPy8UitY
1	sentence_lower	maybe because he's a shitcoiner at heart.	121emHF3QKoM7PTiwSjP815fjH2r9QuPq7
1	sentence_lower	meanwhile, back in el salvador, 42% of the country is now hyperbitcoinized (at the time of writing).	1DscA9bDsxq19z28M9uzja1WoKwoicYwBM
1	sentence_lower	meanwhile, back in el salvador, 42% of the country is now hyperbitcoinized (at the time of writing).	1LSrXLQPEjgUt2xgUc1cM49EvhtgwwKDP
1	sentence_lower	jack mallers' strike app has gone from 20,000 new sign-ups a day to a mind-bending 100,000 and growing.	1Moh8PNC22MNKYD19gxqXtkkWskDoSP6Ft
1	sentence_lower	jack mallers' strike app has gone from 20,000 new sign-ups a day to a mind-bending 100,000 and growing.	1CX8fooYM8rSmRD1hNhWDWU1ipvizpW4eG
1	sentence_lower	at this rate, the whole country will be toxic bitcoin maximalists within six months.	1ELg3L8wwBAMaDmF4P3ENqreaQD47TV63d
1	sentence_lower	at this rate, the whole country will be toxic bitcoin maximalists within six months.	1Gd2mwDx4Y8xVfT7KHFLGYdN2ZgehoMYr2
1	sentence_lower	(sorry bhutan, you fell for that snake oil salesmen over at xrp.	1LUTXw865syQcAWzC6edVZYnKsD7LN1iJE
1	sentence_lower	(sorry bhutan, you fell for that snake oil salesmen over at xrp.	18zEW8GGFj5bwXhNHfRd1MAdhwLVv1CvPc
1	sentence_lower	get ready to experience shitcoin hell.	1LcoVgc6kX6ihViBTD4sa3pQA5uThiq55S
1	sentence_lower	get ready to experience shitcoin hell.	1BYP3SGryPXJrA3NJsPgLtjkZKTMF5gvuv
1	sentence_lower	has anyone heard from roger ver lately?	14AonuonkzQ6B2i8MLRMyfBM12y1ZBZLsL
1	sentence_lower	has anyone heard from roger ver lately?	14VnQazW3BjbvwdFVhe4aw1gZftboEcZqC
1	sentence_lower	big blockers got their heads ripped off during the block size war of 2017 and it's been going downhill ever since.	1DBRZx8cJgio9F6SZE48FnWHQcXtXQJmiD
1	sentence_lower	big blockers got their heads ripped off during the block size war of 2017 and it's been going downhill ever since.	1QK9tWXHFpSKH3ss8obvu7n56WFLMVBtv7
1	sentence_lower	particularly for faketoshi and his army of high-priced london legal hacks who harass old women and children (and peter m	1E3GQGKdwT8CK84PKbZuGuTBMA7yGGM71L
1	sentence_lower	particularly for faketoshi and his army of high-priced london legal hacks who harass old women and children (and peter m	1825We2vtza6rzLenWiv12YXfdQFngRJfy
1	sentence_lower	london is a scammer paradise.	14xPf1d1eShERZuuhiF5gw2YqcjuKuPxUs
1	sentence_lower	london is a scammer paradise.	1JWAnxaQy3x5iicHaKntNvYNktj7BQj7kn
1	sentence_lower	full stop.	12Tob9aVNnG6EK6errThyYiUu5Edc7M7S3
1	sentence_lower	full stop.	12A3K2gHwLKqnJ7bibnBj8SyJKSuskAPFG
1	sentence_lower	every single one of the bitcoin wannabes — bch, bsv, eth, xrp, ada, and 12,000 other shitcoins, plus fiat money and gold	1HHY7RpQFwDrHcMsxbjUmh3CH9BsRX1WBW
1	sentence_lower	every single one of the bitcoin wannabes — bch, bsv, eth, xrp, ada, and 12,000 other shitcoins, plus fiat money and gold	1MmATYh3wUzEEGMphPgbo5KNKkSgcKo841
1	sentence_lower	it's a guaranteed, mathematical certainty.	1Lbx4zBdA2VcoKT32u8QsmYFL65bNsd36k
1	sentence_lower	it's a guaranteed, mathematical certainty.	17DJQyLQThgtfnvqB5k1rdGJLeLdfeaBnM
1	sentence_lower	let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% attack on the	1HuYGiCpjYau7iKAnovTbnW2Ui48LujJKe
1	sentence_lower	let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% attack on the	1ApmADT7ucFeyU1TjRDhZ6EbjTG4k7WGxK
1	sentence_lower	shitcoins, fiat and gold will starve to death as the result of bitcoin's insatiable conquest of all available energy.	1HJHfBudw7qGz2FNCPYJ3ZsqxjoapF26Hf
1	sentence_lower	shitcoins, fiat and gold will starve to death as the result of bitcoin's insatiable conquest of all available energy.	14LQarDHxNHay5hwRBkQp9BYFNE59y9FF7
1	sentence_lower	and as bitcoin starves shitcoins, fiat and gold to death, it simultaneously demonetizes war, violence, hatred and the st	1PZ3dKYrnv7JPTXzdwy8FCnkYBocKghuuX
1	sentence_lower	and as bitcoin starves shitcoins, fiat and gold to death, it simultaneously demonetizes war, violence, hatred and the st	1HzFmEW7RtMHTT8wJJyeh9Y6HHPsnATfHH
1	sentence_lower	it does this by monetizing, for the first time in human history, peace, love and understanding (elvis costello was right	1CBjXee9XmQsuiF3X1HQVjwAtG1BdC4bnx
1	sentence_lower	it does this by monetizing, for the first time in human history, peace, love and understanding (elvis costello was right	143DsePVsjaRJ82xrbFts5LCBob2WB3VQd
1	sentence_lower	we've never had an economy and a money that incentivizes love before until bitcoin.	18XisT2H4vK7XScioPvdJcVf6Fk6A6DHsw
1	sentence_lower	we've never had an economy and a money that incentivizes love before until bitcoin.	1691YirmwpsgmbWkP22VfrZufoao12Zrd6
1	sentence_lower	love opens up the collective unconscious and our joint inner cosmic being.	1PprobgEsjgbDgGn8awKmdhWvSjLd6GLgf
1	sentence_lower	love opens up the collective unconscious and our joint inner cosmic being.	12wFBW58PUsRFBu5SpFvYCFHZqomJj4FEP
1	sentence_lower	the economy of love is infinitely more efficient than hate and war.	1DqdFBZWMFEYu86w41D9qKyCzZ9MFmHRgE
1	sentence_lower	the economy of love is infinitely more efficient than hate and war.	1Kxw14TRNbcpyZFL6ZkphBo2F7KHGZ9e28
1	sentence_lower	i listen to these eggheads — michael saylor, nic carter, marty bent —     who spend their days pouring over spreadsheets	196wz17wm6cZVKiHT8mnuFmmJmaJdyASMe
1	sentence_lower	i listen to these eggheads — michael saylor, nic carter, marty bent —     who spend their days pouring over spreadsheets	1CdYKTBR6dDpecVp7sLULBjPG9gMNYt8q8
1	sentence_lower	the numbers don't lie.	1CgZrqzzQMnFN9cXTDYSW4TnSvYxAt8VvU
1	sentence_lower	the numbers don't lie.	15KT6Cpinvm6cy1Mcx1gLEZiiDAbLfLZ8m
1	sentence_lower	the energy industry in its current form is gargantuanly wasteful and requires money printing and wars to keep it going —	16agwh39wX1oGvjJFM3DhEK9FEA2sRN6B9
1	sentence_lower	the energy industry in its current form is gargantuanly wasteful and requires money printing and wars to keep it going —	1HH4e7yednKwLgXBKa6nmy9YnEL9QnabvQ
1	sentence_lower	america left $85 billion worth of hate toys in afghanistan, for example, for a war that some estimate cost $2 trillion f	1MWf4imZ5v5NppZDcTPTJ5MDuT1iMM4sfW
1	sentence_lower	america left $85 billion worth of hate toys in afghanistan, for example, for a war that some estimate cost $2 trillion f	1NHnHfJUTPUPCGq42bYSsP3Ypt3fBsdNS8
1	sentence_lower	bitcoin fixes all this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin.	1PiU5YE6xeiNVhnXr6L8zHtsqkGY9CXkZb
1	sentence_lower	bitcoin fixes all this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin.	16agvbUwipJCRkBnyL4vmgCfp32LBCwJ9F
1	sentence_lower	remove the war incentive, and you remove the hate incentive.	15TXLdB9Hb8jekRkd4GPYV8k5a1CSZk5yp
1	sentence_lower	remove the war incentive, and you remove the hate incentive.	1BQ1EJujD2YJKEC9epYzWznnZpVa1qnWgN
1	sentence_lower	bitcoin fills the gap with love; our most natural tendency if given a chance.	1DytjV54rgtK1yHr1RLrv5UJENp6RcqjSx
1	sentence_lower	bitcoin fills the gap with love; our most natural tendency if given a chance.	15MkwVb1GDWvxRxsrmJH7hxaUEEz8zMkRK
1	sentence_lower	the warmongers will start mining bitcoin for sure.	131kyBiQrXaSJTTBKbxA3FH8ggARfSTSuB
1	sentence_lower	the warmongers will start mining bitcoin for sure.	12amKQLeiQDvj8H6X3eZ27dkqXvv1VjtyZ
1	sentence_lower	it's a fact baked into the game-theorized bitcoin protocol, observable by anyone choosing to see it, right there in the 	1MS6BkptmVXZfegtRw9YYXFGkQ3dAzBy35
1	sentence_lower	it's a fact baked into the game-theorized bitcoin protocol, observable by anyone choosing to see it, right there in the 	1CwYVD22Fo4su1C921yR2DA8DrXRQgxiwo
1	sentence_lower	to wrap this up, as we move from a war and violence economy to a peace and love economy, the efficiencies of love — beca	1PyEhLegeKpomThcu5bdQeCgmbSuFn16JZ
1	sentence_lower	to wrap this up, as we move from a war and violence economy to a peace and love economy, the efficiencies of love — beca	1NrcqymSWh7ymy8dUTAordMqbv6cKYSTfe
1	sentence_lower	that's right, bitcoin will take all the energy.	1Mq5YV1Rm4y7xSsqokQS3brpgS3hVTSbev
1	sentence_lower	that's right, bitcoin will take all the energy.	12L6KQz6Kr68yEGy2q2SLoSahofPUmjS5H
1	sentence_lower	in so doing, our energy consumption drops to near zero because our natural tendency toward love and peace gets monetized	1vLxMxomYoah4stZnYtnQEzoLeDuKzqZs
1	sentence_lower	in so doing, our energy consumption drops to near zero because our natural tendency toward love and peace gets monetized	1NBp6ba42UCjfiBwh4YLgLmE8phVTejixC
1	sentence_lower	poverty disappears because the fear of being poor disappears because bitcoin allows us to fully express ourselves indivi	1JfLbaL6C5HEN43BQRQiWVATmHhQYr2bDP
1	sentence_lower	poverty disappears because the fear of being poor disappears because bitcoin allows us to fully express ourselves indivi	14k6UxU49mFQv94m2CYkbHQmtBPXPa9kQJ
1	sentence_lower	yes, for some, the bitcoin rabbit hole ends up in john and yoko's hotel room in amsterdam during their 1969 bed-in.	15FLeAFXVLGJA5T3ndtUh7UsxVQF5NN67K
1	sentence_lower	yes, for some, the bitcoin rabbit hole ends up in john and yoko's hotel room in amsterdam during their 1969 bed-in.	1NJxXHreniujhLC8Uebtpdc1njgcSrwppq
1	sentence_lower	everyone will live their own experience in the rabbit hole.	15bvds9rBVZV6JhuK2qFKRy8CV1RPheNm6
1	sentence_lower	everyone will live their own experience in the rabbit hole.	1KtB1umhvmse3GgM22zeAi4tstpzZa2BG8
1	sentence_lower	we are getting our souls back and our minds.	1T7fF2wuxwM4aKQBJLKeZWd52BqZMkhs3
1	sentence_lower	we are getting our souls back and our minds.	1D3oMAFZqtvCMvLMH9ugsWqnUvwW5yyEPX
1	sentence_lower	stacy and i have been living in here for 10 years.	1Nn22eppuZHZg4WJUsSMGw1twoLaWYiocN
1	sentence_lower	stacy and i have been living in here for 10 years.	1MkvijhVyRqfcwXQtDgb4PM6mQwP2jgykK
1	sentence_lower	we've seen some shit.	12Yb7kiKntnu6nUTk2mNZsoUEPWTjimNK6
1	sentence_lower	we've seen some shit.	1JSc3HnafHdiyqso4zy3wjnTK6v1Bd53wr
1	sentence_lower	happy to share it all with you — the agony and ecstasy — as bitcoin conquers fear and hate and replaces it with peace an	1HFPABDV2HjU7DyBUm3TqFyG4CtrZ6m439
1	sentence_lower	happy to share it all with you — the agony and ecstasy — as bitcoin conquers fear and hate and replaces it with peace an	1JYx2qJ3XPf3k4yWZJEA5wStf6b6FHwBMM
1	sentence_lower	max keiser	12Y6qPTPx8y7dR2UvTE7Au9HMUn2KKbNmV
1	sentence_lower	max keiser	1DjQByFADTwpE6QDHYABVpnE5bfzDYg1Ti
1	paragraph	Here's the bitter truth. Bitcoin was not a reaction to the Global Financial Crisis of 2008. It caused it.	13H76tVgG4vLqZiihpM5TapexqbfxcN51p
1	paragraph	Here's the bitter truth. Bitcoin was not a reaction to the Global Financial Crisis of 2008. It caused it.	1PPRHJepJ7zwEdGsUdtQnvSzyLde1PkqQz
1	paragraph	Really?          Yes.	1MuWsMwxktjh8qH6dcRdQMiTfBCJFkD8Qq
1	paragraph	Really?          Yes.	12ikQbJ6TUsjq8k1EfpZwV9dAJ1kKYkp2m
1	paragraph	The markets sensed Bitcoin was coming and started to crash. Markets are like that. They discount stuff in advance. Marke	14DjXPdozd2cU31dQ2X7WDHCQF4mN2WEgw
1	paragraph	The markets sensed Bitcoin was coming and started to crash. Markets are like that. They discount stuff in advance. Marke	12TNNAzqQbbvGmWa2KBFpeTAePbXtkAPBG
1	paragraph	In fact, all the chaos you see around you these days is caused by Bitcoin. And nothing could be better. Nocoiners and sh	1P6PimWRudh4ntmvENdkEP6q6UxzAVFFjU
1	paragraph	In fact, all the chaos you see around you these days is caused by Bitcoin. And nothing could be better. Nocoiners and sh	159zACMRq2sLitjCvxoWHbrJxnJzmpR2E7
1	paragraph	Get some toxicity. Get some bitcoin. Open your heart to Bitcoin. It's the freaking UTXO ghetto up in here, y'all. It's f	1LQovDPNpbWzWwBHy9fJ6bw23V2uBkPwbM
1	paragraph	Get some toxicity. Get some bitcoin. Open your heart to Bitcoin. It's the freaking UTXO ghetto up in here, y'all. It's f	1KHuAKdMkVrK3YdCaxSFFdhgtErP4pRDiQ
1	paragraph	Gotta be this way. Forty years of dumb post-1971 fiat money nonsense (and 10 years of watching Peter Schiff miss buying 	1KS6255fDrijVD2rMHRKF1spo3NrqZp2KF
1	paragraph	Gotta be this way. Forty years of dumb post-1971 fiat money nonsense (and 10 years of watching Peter Schiff miss buying 	1PMXKoQuCMPVjKQtWxDVM5zX1MGhyYyRN6
1	paragraph	Don't believe me? Have you seen the president of El Salvador trolling the International Monetary Fund (IMF) on Twitter? 	1GerZaVRWUfeGvX5Qb8H6mA7fbDnGXgQjE
1	paragraph	Don't believe me? Have you seen the president of El Salvador trolling the International Monetary Fund (IMF) on Twitter? 	1MrsUcGxVsgCDVhmB7XkHUNxLVB7Rqcx3L
1	paragraph	Meanwhile, back in El Salvador, 42% of the country is now hyperbitcoinized (at the time of writing). Jack Mallers' Strik	1HYS4XToy1WPcWfmqHG9eU6goojVeh7ioY
1	paragraph	Meanwhile, back in El Salvador, 42% of the country is now hyperbitcoinized (at the time of writing). Jack Mallers' Strik	16LgUfpwXhXUQnbnFXq465KDvZPhdwRSgL
1	paragraph	Has anyone heard from Roger Ver lately? Big blockers got their heads ripped off during the Block Size War of 2017 and it	1AT6DLEh2ibLBrSBSkmegv7AgkWpVRcZEE
1	paragraph	Has anyone heard from Roger Ver lately? Big blockers got their heads ripped off during the Block Size War of 2017 and it	1BotVjp1z9P1kmFXuiGin5h63L93JFyQ8d
1	paragraph	It's a guaranteed, mathematical certainty. Let me explain why, and this might be the first time you're hearing this, bit	1DWNMDNpv6hrytNEjaod1aWQbrzzgSycVu
1	paragraph	It's a guaranteed, mathematical certainty. Let me explain why, and this might be the first time you're hearing this, bit	17VSYu9xPp5GX2R2ohEc6up1trMFThHDV7
1	paragraph	We've never had an economy and a money that incentivizes love before until bitcoin. Love opens up the collective unconsc	1L7y6AfxziSwaDtcP3CJfgZfD71fSthaBm
1	paragraph	We've never had an economy and a money that incentivizes love before until bitcoin. Love opens up the collective unconsc	1FGM2eu25qnYN2SPEoJCDtwmetVVtZ7xiE
