family	label	len	qscore	string
letter	ALL/fwd/L2+0	2971	-7.1450	BTONSOIAHrshbtetuhiciwsoaecinohGoaFnnilrssftasdtelyeTeaktsneBtonacmnadtretcahaktaeiehthyicuttfiavneaktaehcnrlevusseotelblcnmTeaehsmflorersshcpepnseeulsighwieaeaontatmatrerotynadcletvpncrsitelblnosiuomnyrnesakntroitsokrdrcnrlakroitWlSreadaiDmnhBtonabtoeaoeighbakoefhCsiNwnihditaktiisihIfcalhcasoserudoteeassasdyiciAdohncudeetroonradhtonradvnoeiciesosdrhsiwoiEeyoycmliigbuTxciciMxmlsshsdyLotxctiLyrfhpoooFcIsaefrvrgethntasvrennetdricvrdtolteagaefhsaeespotnssrigoahnyiigicisotaltagviaanmVtlkueicmuwtteaiaitpteNwesignpofftkateEhrulbotalosicieyeporintGBtonoiMxmlsteaeotehlStsixeineowudteignbidyihoraeaditeukficisabtoefhseetrentigothaigsadoitnoielaatodfocneadhtonraeayitnnfrhgliladnoeGtoeoiiyesmbtonpnorertBtontteraigTOhtopneealtfnirhnwoeaallnvreulfohnbterelnoadaeBonlnstMriLteniighVtcnihliaustteonosibigipdflvcnrlakrtetaunnsaeotbtiwyotyasfubotitoennesaderowthnPtrcifisuigicisnesatdoebdeigitbyoetaknaeuldhtonradoonrmnshcletvucncosotoldobpyhtcaslyFinseusldynuhasuiaiainadnetvnshvbeetaiebteacdanpfitoeFruaeyiciptaedohpprhsMnatnakoeludrnlbtmIssugnohgntlAoeayeirlaotterauehsDnbleeeaeosetersdnoESlaotolntenentoaMntrFnIFnwteHsanighmelntehsuighdptetdrsdnNybueehnenonehwsonttpintosocnetmnblinnicitahsolslblinwrhfuueicierigclaeaieVlaoodtpyfteMlaaderdfhslehstgeMkNvgaznhtetiuigeolslaucthsaltetrnplbtoahhstoeoiIotelyrstagyabbcueeahtonrterMawieaknlavdrfhcutysohpriciieateiefrtnJcMlestiephsoermesgusdyomnbnigngoigthsaehwoeonrwlbTxciciMxmlssihnimnhSryhtnoflfrhtnkolaemnvrtRGtedteprecsicihlHsnoeerfoRgreltlBglcesoteredrpeofuighBokieaoadtbegigonilvricPriualfraeohadiamohgpieLnolglakwoaaslwmnncideadeeMCrakonohresnhnhUseassefvradrtcseetdhtonrueesoasaerrmnladaktrLnoiacmeprdsFlSoEEYIGENOTEICIWNAEBHSEHRAANOHRHTONPUFAMNYNGLIFCNTEGOIIUFTODMNTZTOVRUBTONtaurnedahmtcletitLtexliwyntimgtehfrtieorhaighsiciwseindoeatcoteolsnryupyhtonfaadodiltreoetateeutficisnaibeoqetflaalbenrynabtontresicisitngltdahtiutnosyeoeiewrilneardntettislIdetibmntznfrhfrtienuahsoyeclvadnesadnEvsotloargteeeehdncnmadmnyhtnetvzsoeeoenibtonoepnuteolcienosiuadujitnecsibigheooyfoesniieyoefiintahtadaIitnohsegedMcalalriCreMryethsedhidypuigvrpedhesnglosfcdsrsohnmesotiTenrynutyntcretomsagnunyatflnrqiemnyrnignwrtkeigigliteevcoauecasfaktrworftrmapvrynmsrwtteritoePniceeAeiaetILOwrhfaeosnfhnsafrxmlfrwrhtoesiaeotrlinitukukBTONIEALHSyelcnolrpigopeidnophretnfamnyihefcbtoneoehwrnetvadormvteaenetvBtonilteawtlvorotauatnecigvncacTeamnesiltrmnnbtonosrIsfcbkdnohgmterzdicipoooosralbayncosntsetihteenhGnsslcTecnmolviifntlmrefcethnaenwrorphspseoermwrnvoeceooyopaenlveooyhefceceolvbcueiciiifntlmrefcetornatnsoeelhnhnithtonogltevrleegcnupinvnhlBtonaeistaknlblnryupyrpbomrTasihBtonilaeltenrynoonornryosmtodosoereoeasorauatnectwrlvadecgtmntzdoteistmiorxsecPvryiapaseasteerfenpodsperbcueicialwutflyxrsorevsniiulyncbreoblinosuslloigooncadxrslvfrahteadhcsfrhsxlsoopaeshsmaamlvrulyohnYsosmteicirbihleduiJhadoohtlomnmtradrntereiEeynwllvterwepreciteabtoeergtigususaknoridSaynIaeeniigneeoyaseeenoehtaptsaetlwtyuhaoynesaysicicnurfaadaenrpaeiwtpaenlvMXESR
letter	ALL/fwd/L2+1	2970	-7.1515	ICIITXCFeeteitrrtBtonantratottelbliacaCiioIcueiRalYshmresesdiciwsoignsatdorsMresrlktaTedsonsufndacMresrteetanrosytmfhgoaeooyhyrteuoalunuoeTeyhrukwrpbihntehtpprrudhtiefeyasfrignaolcieaiaoenhgoaucncosfoepitrbnigerrsstctaesetabnasnssaltetnJmeioTeicirbihlwspnntelchloteomcoadtafamresntsgtnatltehoyueaonyuhsdyicuebBtonnntigolbbteNciesnsiciesneesmBtonrcnietivetxcvrbdsopannaotoiBtonaiaitteeasokoiiysaeotertclattLyroeeyratighteebeivneodsoeeIsnyhlnugotehmlsopruittyntcsibrdnBtoncatishtietbdaeiaiBtrnaepihhMxmlseihtohslnigroosaethmteemaDnflfrhtonrKeyudgiyoiciTxcaiaithLyrfhwoeaoheprecYuolnbdgiglnlwtyubrhnsnhmcoBtonrbihlitiwrntuAyhnwrhernihrtlsetNcpesnwrsrmomnnsiciesreslseigoteulbenulvdesmtxctGtoeiciOeyuhatoiciIshfeknUXgetuihrylIsuketaahlprleuiesflontiguGogCitnnJmsrwcoeIsatnuhralnteaiawtutmtmIshsudfknenrpeofieetabnesidobrigtkGtaehsaFryerodmpsfamnyosnenyasfacigeeShfmsbynbtonicItrehnyagrnhmousmabcihvdlesiciesnnciesidTeolcienosiucnrlenwyscoictpasredrrnalaioredOrmgntosnivnieesaeenuhnzdyhrnictiofamnyotntlbtonusnntteaecaeahtaBnmnyaneigoooytatnutteeiasmntrdfbiltrohtesrcetoteivmHvyuenhpeietflavdrrlighItrainloeayudMoTitretutntetlighmebynteiIweePeietaiBklwehanucdeagigoahsainvlaosoieiloibtonhtehudelilosotoftrbtonannsoltrlzdocnBnsoaofhIFonngtiotoeeceIagdieoortitewefgrnhcudelbnhoiWlSrecoyasusfreanmvdntdnraltuthtuMyeeashssicieahatenhlbciESlaooteonrinwyebtonzdthtmowiigakalrSrkapagnfonwinpaataidednadrwnAtirttehlcutyileoiBtonaiaitwtisxotsorBuayuelotasaeislseoeaXPerayoxeinehtonelaaynhadrmoeVraeyibokrgthihasipdfdrntelcSzWrfnisenondwhleesneatclryoFktsinhsryfihrcdodneahcshhrsodoeadhlrnnPtrcomcfroteraotateKlglytmaosnpoetdmnesiciesslsRylcreciiasnbnsesodnssamraaieultpVRSNLOEFHBTONANBSCBVTXPDADTESICISLSITOEADODSAIGHINMNOSAEFEOEIAINESSICIIsgaatemteaiacranyemepanhadhsihbteistmyueerntibtonadsgetbataknhwrdeegsplSicisitnglwlsavtdahshrsloBtonistalcnusoalvialeegAdsicisavshtonfaadodoetismlaeuldmntzsavoechteadhsaeteftoshsyoeiigoteistmihmnitrpaeoenudrtnigliCselwsihWvnvraaeooynaoetaicniielvbfrutliciLvoesphcletvucncosnoroninromcenTecnmolviifntlmrefcethnaenwrlsetteeghasiheSyoNcatratBnwopnterasornoesrasetadalnoieepesTeubrdnleheegidsriisurnfrigratalwseuadeursoepitnadasoeptonalnhsriefnbrlsobnseshpoifowroetadieyihhifamnyozshmsmrclfBLINotohttyiAgaitnoeapeoaatasmetmtcstilofaccbcsICIFXSLTIbrpaigidipncrsrdeppyavsigitoewtpreticiRmvteaicnienyueoehhticnieiciflshgpihoeumsntrlednyfieahnehwrogrwlsatiigicifruetaataeitteaehoieBtonrtclbevbeynoehoigoeirgthriteeeiBokheooyfoesniieyoefiintahtadaTwatiuawmvfoaaadilnecnmtaecadoecnmtefiinisfoeeasbtonsniieyoefiinttascadtrwatitafasicisrodhoealnryosmtoeewieicimkstatcogoaeegspldosyroehtrgticiwltkalheegIsdigueegcnupinrptnazrbcueuntrlednyoadoenpaeesoeiefrhfrtienueitneoetdsperbcuehfaobigoriapaseasBtonlossoulepesusleidvdaliayesafilosfolalokntcnetnepesoeoecohrnteototiepoinfeciteaessieitalntigefroehBtonabtoenspnonnYksoeroiAsedmuighibdnvroeiliehionxeinenhrbihlWaeetnorolbcadumnstcadhvbelvnihrfrerWvsesmsiHpyohrialihotegnadctsaBtonoqesernhtadelcstihecadoeAKIE
letter	ALL/fwd/L3+0	1981	-7.1819	BCNTIFrtbtttiownaaithlainarifcsielehaessBcnsmgdaeoaMksekhTysusfnvcaeatctlruyefeolomhatsolueoseprnwebsnhhepauttmfraornncltenasneolcsoooyiebkgrrttkarerbksisltenaemTBcnbtlapitbcoohoiontdaaeititftleaysauytsaiaeytinoicletrcnsdioeaenmioecsehvwxErosmaiauoctiamisedsoocyLefeocFtsyferrtittvbnvtoiorIoyenaohhesprntrnosnriBcnotlhgeadmilBenmpthamiettwsiipofaahEeuaoflrioeKpuiiGioTiamitLefeoSoipicoodbiibnytobenihuoiosbtlfienrAtnohansrosnNeeawdrcmastirraltiftgllnnvGsexiGsetipyratioItfanTgtunraIfkrawlallirflnhgtoeionasocnIMtLhnlgetaiuitsseuokbniefictlnritbngaGteiaoyaouptaoynnayrftiPecfibibcnnIaeoydrgmbsebkheldioeanoemdhoeiuocuorlnbshiapyrnruadiuesranisdvtesabntneyendtpftnFtaliopsetharaMhtBknlnrgboIauuoenaAnadiiarttarhtneemaysneedtEaaroitIeaolnaFdFTtrsuitmlnhhbitdIeerinabkeeenndwgnopstnoaeoniiiiottsusllowtftetiaisltazVcontafhMoagroheeetgMevrztteirgcleantiaSecnabsaesmenInelrtauaecsestirhrewlailldohotioyrtizahioriJklrtkpaofmwgpdtmdnnnriAhreeocnylexBcnxaswhsmtSrhaoefttaoseevaReeyeeeeiohlsyeafmgVleBbcrohrarpoditBciWontegnohleiercayrkoidsmfgreooelcwhaowenhdndtMoafntranahKelsmvsdocdeehcnsesolaerilnasrooscmpasuSpESGOOHIOWNECSTRDNTRIOSUIMENOIANHGMISTFMEZIVSBCNsuaemhacctnLmxawatsgbhitmoeanhbcnssntetcnerseypyiosanowlaedtsestBcnntbcqsflaaeeydbcnaehcniagddttmtesdoteaieetddeaieIotsmezgrertehaiopcoauetdgvCtlaitverdenydoyannveobouiioLeeuhoeiuocunuotncmbnhcoooinnemefitaaawIsntsgesceaoiaeaynhpdedsunvseseaglsidpsTnbsnihngnsyicrtrsrnaysfarueoyiiawskpgnlnercfuraoasrhrirwpeydsythraoynseseceBLNroatsAhiaoxpfaraoeitotloickcBCNXATSrliodpnosieoyrsnimeipfttievhannvnoevhaieiBcnltgwhvuonulnniinhchaoewlamibcnrrtftkioemhreioptobrbbnnhsgsiiteihesBchcoooinnemefitaaawTrtsaevrardonenyaaaleomhfcnefveubcniityrfcnoaaasretnaistiootorleynmieniBcnkiaaolangulrsooTtittiiteleeysogreynmidpoaebaertaeeywdvneetoteohitmnrieevtipabaeeafiprspreuBcnlstuypsueenvulnyrablnfualkgcntdpsofehhatctrixoofaihaasliuloiYfseetiaioesioaYoolonsrmrgebivyelitiwxrnihaioWreioslaaomdtydabnvgheraWeeostptheawhueoaetyBcnnefrdtneaswhaaleXIR
letter	ALL/fwd/L3+1	1980	-7.1743	IOIOCHehierhtiaorcooeolnclisIaetayserteeiowciasrdcsaealeahdcntfaaertrhernvssmtgbenyerhuflrusTchpkeplhgeipernhtetyrfygdoeipiretgbuocufnpnraitrisotdsnaaaosWlrtdmDohiorbhesenhlklfescwdhftrtnsgIaatcooernoheysudBcndtnodbtNoeastirnvsetiroiriitivydcpinbtxBcnxastsaLkxiiartptoaILeovyetnhseeieersvetntlggfealsptisygchbiniosaasaiibnetiurcewhexasphNhsnnrfsktetrmbnafstireyrgtotiocxashartwlaseeeeuunegnldwhuahdnecftirbhetsrtunhgrhrghdlttipanosooenhcnsesienohuiedleeotiteobcneohrotithrkgXhtpheltuitnherluvsuooibGrCnndmBwletaiueaitVintlmuItsnfiegpdfverbkseouiskoatsyryrfmoftnnssneswcnerhfsunioscsrdnbgihtuoaaiadlstirnoiriselcvnnisnoeoyyoctlsidenlanraOigaoaieinsveehidtrccnoimeoutytiuanoepcsaaaameadilomtsnntgilmerebltthrseeDtlvevoetpseolldtlnhnrtnMeruIowtHtnnhtlgeeunhitededtyBewnaochaogthnislnsmelontihhhleblnohfubcnrncleleoaBdoyfeFaneifolcsaeiNoaihwtgihodlbcoslteryluorhnodidtayuttyybaeshcnaetahecnSvofeurswpbcnetemfinaMlsrepsnrnsnsaoibdgdontiatwlotwlTiioMiltiiiohoyunulohskiasnetPtatxrnstieHaohrrReealilkstehdiefunhlkzafdseogwiernPturfFesahayhhidnnghkhaslondiraPecrcoohrstnesgstfoapttendioeulsysrrinsdntsnnaaeadeltERILNFETIAASHVHPADHSTIPSAOYDLSCGENIOFEDOTAOEUIOIaaneaetaeateepihnhmheerteuhrgiiowdieoatktwlerspStiftdlisrtehtruoiossiloutaaiberAaiosrsiosanotehsuaolenisronhratsttltehbotiftfsiiunsreevnnraiEioeosgWevhacoaanttctisvernltioonpelcvnnisdriieoiegeomfvsfiloeietntnaltthegaMhlyrcrrrBtoetiaprgepahtnaoocershuedteeeydtituefmggtnwtuneisnpnnnateiogltsveabcsfntsootoaoramewheftnPzcmArafIIwtftoifasnralowttmsmesrlnaubkIOFELHbeanirpgrednphvtgaoyteebcnmeerctedumeetnnvioflhailersartdcfvaaeernrisriniofsesabentgeeidtirolsvlyyeoitetgtrnenilkeomfvsfiloeietntnaoahusmeowavlccotpcnoenyeficslecsioinnemefittncnteahtnahcnrlhvaercspovwliomettcnoleypyobrrhsgBcnlaaterIoioercsporsnrreuonulnntaledagsnidrerteoesnPeyspreutfrbnodaescsioaouolersrlsdiayabsoiisslloitoeaersvoaoenhoftspsnpcsemsmeraytneootBcnbtlnunhnostrmAtdditieneowlvhrnpicnebtleetnuoscnuisaaIveliiefyresnmhHpoailiytanncaaiocqreahedpciipcnoMKS
letter	ALL/fwd/L3+2	1980	-7.1799	TISXAesetruBcnstetntGbFaiCsotudRlYTmksndtiaonntttrhrtritteiotuidnMkseenaeostohlacoTyeemaonrehyeusruiitwtarodaiaeestiaalcvacoihlannismertsnneosscrectlnrntaSeaJiinetiaiowongeahetCmNaiaimksishnclhhsueoduedscsbioAnhgubeeoirnhcnsdeoBcnsndtseocebyolngoTiioMiltheyotitsyohrolctarregahgaerennddcedslhauetsmeooustitaiydgtictittvtaaVaktiauitMiltieoelggootetmhelDtlohcnyeodnyBcnxMilteyohhethxrnYwltdggiliyrrastmkBcnaioihweteyiwteiiatieoclstrfmnndioeaeysngrelbauodtmocytmioOnuetBcnseeiUOeoieylsnehaopaeneelftnuegltaJernossrntrinhacwhtamthodsnirpolenaaetdarntetbhwFtesdbsimeoeedaoahgtSimsygtiiettheaenioymtcnvuehcnsdcnsnTcltecsoctldwpctcsaFesrslyohdumitnnnnveheeuazbhaiaifaoyrnebcntndtpehentnnoyuenotystgthetsotyfrlooeeucsobieHeuehrinfSvorlgetniaotynMnieeatgeeitmsygepwtPseNiulhhnueesitaiaovcotiblnbcnaeodliisrourioengoaridlnospotIlndtdtsehIgdkogtneefuneusluhhWlrtopstfhatvotorltshgMbeuhaioetaMnibkEaartcnynheioidttewtgcaeSiahgeoeiuayaneiagwgtsthheuriboctiamistnxnsrBtyflranellmorXGrdopichcnlannedoorrtygoegtiespdfrgeoSeraibnidnlvscailloathniroipcLdlaasorsdmaclenerCmkroeeohtUlayearnresmtstirseRacecmaabkeLdismrriFloVYNEETBCNNBBBEXAAOEHCNLFTNAGDFITIONUAOENITNRSTItgrtdtmilriytelnydiittfsiyreitstiaegdbaaohodngulhcniagdltvoaahelftiiaaeneolvllngnstitvstiftdloaiilnuymezwvlcaenhtesfdsiyninohitmnmhtyaleddsnnlsslwrheneanomnmehieizlefetbcnvpstcltecsoaojnnrsciTenyleiityrfcnhhedrieoeehdiaSlNCtMtewsnhryoiorrdesdlnfeseoemrolTeriurnsrnoiaaulaeldqrmertgdroetiaiheionelsbkewpffmrvtniritiimeoihemiltLOohheyngntfemerahsetactiiftcusTIISLIypcgliicprdppaeiftnwhrcioRotwieiayrothectetiiseptoomttaeeygecnTwmgslttngtiouIacadthatozBcnocoeaeaoconoerhhetGesoTenyleiityrfcnhhedrwpipwofmanieeomoeedvcoteieioobaetisfiloeietrstdowlihftiosgdeelngoutnehetiasstkgberspdpymearhiowlklhngndnungoutnotezocsuartdcoroapcemezftfsiiuxtcordaescsheoegoipabaetilwsflxeosviidliceefloooslononcnxelerctrdesohelioeetseaivtlnhgsrmhiorbhedpJndkheoimeaunhrdErnileeoeeeetrbheagtgrubkdrnScnheeinnroesveseiaysrtltohgydssstiousanaarletteedvAEE
letter	ALL/fwd/L4+0	1486	-7.1006	BOSIHsbeuiisacnhoFnlsfadeyTatnBoamatechkaihhiutivekahnlvsetllnTahmlrrsceneusgweeottarrtndltpcstlloionreanriskdcrariWSedimhtnboaegbkehsNnhiatiiIclcssrdtesadiidhcderordtnavoiissrswieoclibTccMmshdLtciyfpoFIafvgtnaventrcrtlegehaeptsrganigcstlavanVluimwtaattNeinofktErloaoiiyprnGtnixltaoeltienoutiniyhredtufcsbofserniohisdinilaofcedtnaainfhlldoGooiemtnnrrBoteagOtpeatnrnoalnrufhbeenaaBnntrLeigVcilastooiiidlcrareansettwoysuoioneaeotntcfsiiinstobegtyeanelhordornhltunooodbytalFnesdnhsiiiantnhbeaetadnfteraycpadhphMankeurltIsgogtAeyilotruhDbeeestrdoSatltnnoMtFIntHaihenesihpedsnyuennnhsntitscembincthosbiwhueceicaaelodpfelaedhlhtekvanttugosachattnltahteioeysaybceatntraianadfctshrciaeernclsipsemsudonnggitsewenwbxiixlshinSytolrtklenrRtderciilsoefRrllgcstrdpougBkeodbggnlrcrulrehdaogiLogawaswncdaeMrknhennUesevarcethoresaarmldkrnicersloEIEOECWABSHANHHOPFMYGICTGIUTDNZORBOtundhtltttxiytmthriohihiisidetoelnyphofaoiteeaeufcsaboefalernboteiiinldhitoyoiwinadttildtbnzfhrinasycvdeanvolageehnnamytevseonboopuelinsudjtesbgeofeniyeinatdItosgdcllirMytsdiyugrehsgofdroneoierntnceosguytlrimyngwteggievoucsatwrtmprnswtrtenceeatLwhaonhsfxlrrteietlntkkTNELSecorioedohenaniectnohrevdrveeevtnlewlooaancgnaTanslrnboorscknhmeziioosabycsteitehnscenovinlrfehanrrhpeemrveeooanvoyeccovceciftmectranoehhihooleregnpnnltnesanbnyprbmTshtnletnyonrromoooroaoaancwlaegmtdtitirscvyaaeserepdprcecawtlxsrvnilnbebioulogocdrlfatahsrslopehmalrlonsstiibheuJaohlmmrdneeEywltrerctatertgsskoiSyIenineysenetpseltuayeasccufaanpewpelMER
letter	ALL/fwd/L4+1	1485	-7.1478	IITCetirttnnrttebicCiIuiaYhrssiisinadrMerkaesnunaMeretnoymhoeohreolnoTyrkrbhthpruhifysrgaliaaehounofeirngrstteeanssattJeoecrilsntlhoemodaarstgntthyeoyhdiubtnniobtNisscenemtncitvtcrdoanooBoaateaooisetrcatyoertgteevedoesyluoemsputytsbdBoctstebaiitneihxlehosngosehteanlrtnKydiocTciihyfweoerculbggnwybhshcBoriltwnuynrenhtstcenrronscerssioeleuvemxttecOyhtiisfkUgtirlsktalreislniuoCtnmrcesturltaatttIhufnnpoieansdbitGahareomsanonnafcgehmbntnctenarhosachdeiisnisdelinsunlnycitardraaoeOmnonvieaeundhncifmyttbounteeaatBmynioottuteamtdblrhereoevHyeheefadrihtanoauMTteunelgmbneIePitikwhnceggasivasiioboheueioootboanotldcBsafIontooeeadeottwfrhuebhilrcyssramdtnatttMeahscehtnlcElotornybozttoigklSkpgfnipaaddarntrthctieitniiwixtoBaultsessoaPryxietnlanaroVaybkghhspfrtlSWfieodhesetlyFtihrfhconachrooahrntcmfoeattKgymonotmeiislRlrcisbssdsaraelpRNOFBOABCVXDDEIILIOAOSIHNNSEEEANSIIsatmeicaympnahibesmuenitndgtaanwdesliiinllatasrlBoitlnsavaegdiiastnaddeimaudnzaoctahatfohyeioesmhntpeeurngislshvvaeonotinilbrtiivepcevccsooirmeTcmliftmectnewletehshSoctaBwptrsrosaeaanieeTurneegdriunrgaaweaeroptaaopoansifblonehofwotdeihfmyzhsrlBIootyAatoaeatsemctlfcbsCFSTbpiiinrrepasgtetrtcRveineyeehinecfsgioustldyianhrgwstiiireateteeoetntlebyohioighieeBkeofeniyeinatdTaiamfaaincmacdentfiifeabosieofitacdraiaaiirdoanystewecmsacgaesloyohrtcwtaheIdgegnpnpnzbuutldyaonaeoifhrineteedprcefoioipsaBolsolpsseddlaeaiofllktnteeoochnetteoneieesetltgfohtnbonponkorisdugidvoiihoxiehbhWetoobauntahblnhfeWsssHyhilhtgacsBooeentdlsieaoAI
letter	ALL/fwd/L4+2	1485	-7.0927	TNOArhtthcwoeioGanirststleeksetncndrtaateetyctfanatecreusoebcmeesfoeshppselihiaanamteoyacevnriebnsumynsktotorrnlkotlraaDnBoateoihaofCiwidtkishfahaoeuoeassycAonuetonahordneceodhioEyymiguxiixlssyoxtLrhoocserrehtsrnedivdotaafsesonsiohyiiioatgiamtkecuteiipewsgpftaehubtlsceeoitBooMmseethSsxiewdegbdioaaiekiiatehetetgtagaotoeatdonahoreytnrgianeteiysbopoettntriThonelfihwealvelontrlodeolsMitnihtnhiutensbgpfvnlkttunaobiytafbttensdrwhPriiugcseadediibotkaudtnaonmscevccstlophcsyisulyuauaandevsvetibecapioFueiiteoprsntaoldnbmsunhnloaerateaesnleaoeesnElooneetanrnFwesngmlthugdttrdNbeheoewotpnoontnlniiaslllnrfuiirgleiVaotytMadrfsesgMNgzheiiellutslerpbohsooItlrtgabuehoreMweklvrhuyopiietiftJMetehoregsymbinoghahoorlTccMmsinmhrhnffhnoamvtGetpeschHnerogetBleoeerefihoiaateioiviPiafaoaimhpenllkoalmniedeCaoorshhsasfrdtsedtnueosernaatLoampdFSEYGNTIINEHERAORTNUANNLFNEOIFOMTTVUTNareamceiLelwnigefteragscwenoactosruytnaddlrottetiinieqtlabnyatnrscstgtatunseeerlernetsIeimtnrfteuhoelansdEstorteedcmdnhntzoeeitnentoceoiauinciihoyosieofithaainheeMaarCerehehdpivpdenlscsshmstTnyuytrtmannafnqenrinrkiiltecaeafkrofravymrteioPieAieIOrfesfnarmfwhosaoriiuuBOIAHylnlpgpinprtfmyhfboeewntaomtantBoitatvrtuteivccemeitmntnsIfbdogtrdcpoorlanonsthenGslTcmliftmectnewopssorwnocoypeleohfeelbuiiinlrfeontselnnttngtvlecuivhBoaitkllruyporaiBoialernoonystdseeesrutetrvdctnzoesmoxePripsatefnosebuiilufyroesiuycrolnsslionaxsvrhedcfhxsoassamvuyhYomecrildihdotontartrienlvewpeieboegiuuanrdanaeigeoaeeohatatwyhonsyiinraderaitanvXS
letter	ALL/fwd/L4+3	1485	-7.0989	CIXFeetrBoataotllaaioceRlsmeedcwogstosrsltTdosfdcrstearstfgaoyytuauueehuwpinetprdteeafinoceiongaccsoptbierscastbanslenmiTiibhwpnecltocatfmenstaleouanusyceBontglbeceniisesBorneiexvbspnatitniiteskiyaoetltLreyaihebinoseInhngthloritncirntnaihitdeaBraphMmsithliroatmemDffhoreugyiixaatLrhoahpeYondillturnnmotnbhiirtAhwhrirleNpswsmmniiselegtubnldstcGoiieuaocIhenXeuhyIueahpluefotgGginJswoIanhaneiwummssdkerefetbeiorgktesFyrdpfmyseysaieSfsyboiIrhygnmumbivlscenceiToceoicrewsocpsernlirdrgtsinesenhzyritoanonltnsntacehannaegoyanteisnrfitotscttimvunpitlvrlgIrileydoirttttiheytiweeeaBleaudaiohanlooelitnthdllstfrtnnslrzonnoohFngitecIgiorieegncdlnoWSeoaufenvndrluhuyessiiaaehbiSaoeniwetndhmwiaarraanownatiendwAiteluyloBoaattsosruyeoaaileeXeaoenhoeayhdmereiortiaiddneczrnsnnwlenacroksnsyirddehshsdedlnProcrtroaelltaspednscessyceianneonsmaiutVSLEHTNNSBTPATSCSSTEDDAGIMOAFOIIESCIgaetaarneeahdshtityertboasebtkhregpScstgwsvdhhsotnsacuolileAscsvhofaootslelmtsvehedseetssoigtitimiraondtilCewiWnraoyaeacievfulcLoshltunonrnnocnenovinlrfehanrstegaieyNartnoneaonerstdloepsebdlheisisrfirtlsuduseindsetnlhrenrsbsspioreaiyhianosmmcfLNthtiginepoaamttsioaccIIXLIragdpcsdpyviiowpeiimtacinuohtciiilhphemnrenfeheworlaigcfutaaitahiBorcbveneogertrteiohoyosieofithaawtuwvoadlenteaocmeinsoestnniyeintsatwttfscsohelromoeiiikttooegpdsretgiilklegsiuecuirtarcenrenodepeseerfteuinotsebuhabgraaestnosueeulivaiysflsoaoncenpseeortooipifctasiianiereBoatesnnYseoAemihbnreleinennrilaenrlcdmscdvevirrrvemiporaioendtatnqsrhaecthcdeKE
letter	ALL/fwd/L5+0	1189	-7.1174	BIOFsitBineohbnasIsRyhkeBicgtdaraktduuackrcavyogloetmleecrspstipohmerraotarnlussnisirsoacaknWtammeobosiekoCcnateigflcyentdseinogdtoedcreotenrvovooiaTBiiseykcsreoasrvrhhveeoceohgoslpusnabitsttiaatBietMaeehigfattuDarcrpdtincmtafhaireotgblhbanuBibotetnntrsttNlndmesosasntlendoxyotOoaBiteggohasiaorleunnGetdsneMnelhiitusofbrdinbrdugeaiFyobfoosyocPSfbgontdyehbmahusosoeneeenutebccpFdulneugineehetztnaotyulcuetpanakydgttutgaorilttuenieyepdflrlheiManotenteghyhItenieencwitsoleilichsdborfeorsalVndatFatfehaMoateggulnhleolshnettlstaeesoarneiaohnsyinatficltasfendabngnhtwcrlxtMasimsyafoteaerPeorecesnrmraBosheiorhceftnghvnrlfkhhmiiolhwrlecrdrrforntsleodeeeteeRsemsaensmaslESEFINACEPNETSFONDCHOOTETIRINgnmmatyeayhgtrmrrhtwsdachleuSoidwttthuBisbntlleysoasoidttiasmialhdhtedhmifetiateodrdlolrWeacymtnisbelovnhlvoodonobTooeferithnIehgdhaNraeodrpnraedoissnrthrdyseratyenumpidtpileiarsnrptwvasieaezemaBOtayfifafateaslfucTFAIeilpornyegmwetomhitnreacvcihwornadieahmrltncoefanetiinobaynotihrhelhnfiilectadotpmravnotademeieocbintofnrcswhatcodvlgsielcataglgpooestolehrsneyuoperauuecavpgozriioiceieeeebpieeeolslpolndyyeinolkoedevetncosoochemiltYrttrtephYhrnedgrnyivieiirtWgnsbnmSaaeihoreshpsiwoaasacorradatpavKR
